Cliente,Latitude,Longetute,altidude,InicioJanela,FinalJanela,ItemID,Comprimento,Altura,Largura,Peso,PesoEmpilhavel,rotacao,Volume
Cliente_80,87,30,0,2608,2768,0,0,0,0,0,0,0,10
Cliente_81,85,25,0,2513,2673,0,0,0,0,0,0,0,10
Cliente_82,85,35,0,2703,2863,0,0,0,0,0,0,0,30
Cliente_83,75,55,0,1925,2085,0,0,0,0,0,0,0,20
Cliente_84,72,55,0,1832,1992,0,0,0,0,0,0,0,10
Cliente_85,70,58,0,1641,1801,0,0,0,0,0,0,0,20
Cliente_86,86,46,0,2029,2189,0,0,0,0,0,0,0,30
Cliente_87,66,55,0,1736,1896,0,0,0,0,0,0,0,10
Cliente_88,64,46,0,3097,3257,0,0,0,0,0,0,0,20
Cliente_89,65,60,0,1546,1706,0,0,0,0,0,0,0,30
Cliente_90,56,64,0,1355,1515,0,0,0,0,0,0,0,10
Cliente_91,60,55,0,3119,3279,0,0,0,0,0,0,0,10
Cliente_92,60,60,0,1451,1611,0,0,0,0,0,0,0,10
Cliente_93,67,85,0,694,854,0,0,0,0,0,0,0,20
Cliente_94,42,58,0,8,168,0,0,0,0,0,0,0,40
Cliente_95,65,82,0,788,948,0,0,0,0,0,0,0,10
Cliente_96,62,80,0,881,1041,0,0,0,0,0,0,0,30
Cliente_97,62,40,0,3001,3161,0,0,0,0,0,0,0,10
Cliente_98,60,85,0,597,757,0,0,0,0,0,0,0,30
Cliente_99,58,75,0,978,1138,0,0,0,0,0,0,0,20
Cliente_100,55,80,0,407,567,0,0,0,0,0,0,0,10
Cliente_101,55,85,0,502,662,0,0,0,0,0,0,0,20
