Cliente,Latitude,Longetute,altidude,InicioJanela,FinalJanela,ItemID,Comprimento,Altura,Largura,Peso,PesoEmpilhavel,rotacao,Volume
Cliente_61,50,30,0,491,650,0,0,0,0,0,0,0,10
Cliente_62,50,35,0,235,344,0,0,0,0,0,0,0,20
Cliente_63,50,40,0,147,242,0,0,0,0,0,0,0,50
Cliente_64,48,30,0,601,724,0,0,0,0,0,0,0,10
Cliente_65,48,40,0,50,155,0,0,0,0,0,0,0,10
Cliente_66,47,35,0,802,899,0,0,0,0,0,0,0,10
Cliente_67,47,40,0,12,143,0,0,0,0,0,0,0,10
Cliente_68,45,30,0,712,799,0,0,0,0,0,0,0,10
Cliente_69,45,35,0,889,996,0,0,0,0,0,0,0,10
Cliente_70,95,30,0,353,490,0,0,0,0,0,0,0,30
Cliente_71,95,35,0,260,393,0,0,0,0,0,0,0,20
Cliente_72,53,30,0,422,533,0,0,0,0,0,0,0,10
Cliente_73,92,30,0,442,587,0,0,0,0,0,0,0,10
Cliente_74,53,35,0,323,442,0,0,0,0,0,0,0,50
Cliente_75,45,65,0,962,1103,0,0,0,0,0,0,0,20
Cliente_76,90,35,0,175,288,0,0,0,0,0,0,0,10
Cliente_77,88,30,0,539,678,0,0,0,0,0,0,0,10
Cliente_78,88,35,0,78,201,0,0,0,0,0,0,0,20
Cliente_79,87,30,0,636,763,0,0,0,0,0,0,0,10
Cliente_80,85,25,0,744,845,0,0,0,0,0,0,0,10
Cliente_81,85,35,0,47,201,0,0,0,0,0,0,0,30
Cliente_82,75,55,0,344,445,0,0,0,0,0,0,0,20
Cliente_83,72,55,0,228,375,0,0,0,0,0,0,0,10
Cliente_84,70,58,0,425,556,0,0,0,0,0,0,0,20
Cliente_85,68,60,0,527,640,0,0,0,0,0,0,0,30
Cliente_86,66,55,0,141,270,0,0,0,0,0,0,0,10
Cliente_87,65,55,0,56,173,0,0,0,0,0,0,0,20
Cliente_88,65,60,0,614,739,0,0,0,0,0,0,0,30
Cliente_89,63,58,0,705,834,0,0,0,0,0,0,0,10
Cliente_90,60,55,0,20,148,0,0,0,0,0,0,0,10
Cliente_91,60,60,0,809,916,0,0,0,0,0,0,0,10
Cliente_92,67,85,0,331,478,0,0,0,0,0,0,0,20
Cliente_93,65,85,0,453,540,0,0,0,0,0,0,0,40
Cliente_94,65,82,0,260,361,0,0,0,0,0,0,0,10
Cliente_95,62,80,0,174,261,0,0,0,0,0,0,0,30
Cliente_96,60,80,0,64,187,0,0,0,0,0,0,0,10
Cliente_97,60,85,0,531,652,0,0,0,0,0,0,0,30
Cliente_98,58,75,0,30,139,0,0,0,0,0,0,0,20
Cliente_99,55,80,0,705,858,0,0,0,0,0,0,0,10
Cliente_100,55,85,0,608,765,0,0,0,0,0,0,0,20
