Cliente,Latitude,Longetute,altidude,InicioJanela,FinalJanela,ItemID,Comprimento,Altura,Largura,Peso,PesoEmpilhavel,rotacao,Volume
Cliente_61,50,30,0,531,610,0,0,0,0,0,0,0,10
Cliente_62,50,35,0,262,317,0,0,0,0,0,0,0,20
Cliente_63,50,40,0,171,218,0,0,0,0,0,0,0,50
Cliente_64,48,30,0,632,693,0,0,0,0,0,0,0,10
Cliente_65,48,40,0,76,129,0,0,0,0,0,0,0,10
Cliente_66,47,35,0,826,875,0,0,0,0,0,0,0,10
Cliente_67,47,40,0,12,77,0,0,0,0,0,0,0,10
Cliente_68,45,30,0,734,777,0,0,0,0,0,0,0,10
Cliente_69,45,35,0,916,969,0,0,0,0,0,0,0,10
Cliente_70,95,30,0,387,456,0,0,0,0,0,0,0,30
Cliente_71,95,35,0,293,360,0,0,0,0,0,0,0,20
Cliente_72,53,30,0,450,505,0,0,0,0,0,0,0,10
Cliente_73,92,30,0,478,551,0,0,0,0,0,0,0,10
Cliente_74,53,35,0,353,412,0,0,0,0,0,0,0,50
Cliente_75,45,65,0,997,1068,0,0,0,0,0,0,0,20
Cliente_76,90,35,0,203,260,0,0,0,0,0,0,0,10
Cliente_77,88,30,0,574,643,0,0,0,0,0,0,0,10
Cliente_78,88,35,0,109,170,0,0,0,0,0,0,0,20
Cliente_79,87,30,0,668,731,0,0,0,0,0,0,0,10
Cliente_80,85,25,0,769,820,0,0,0,0,0,0,0,10
Cliente_81,85,35,0,47,124,0,0,0,0,0,0,0,30
Cliente_82,75,55,0,369,420,0,0,0,0,0,0,0,20
Cliente_83,72,55,0,265,338,0,0,0,0,0,0,0,10
Cliente_84,70,58,0,458,523,0,0,0,0,0,0,0,20
Cliente_85,68,60,0,555,612,0,0,0,0,0,0,0,30
Cliente_86,66,55,0,173,238,0,0,0,0,0,0,0,10
Cliente_87,65,55,0,85,144,0,0,0,0,0,0,0,20
Cliente_88,65,60,0,645,708,0,0,0,0,0,0,0,30
Cliente_89,63,58,0,737,802,0,0,0,0,0,0,0,10
Cliente_90,60,55,0,20,84,0,0,0,0,0,0,0,10
Cliente_91,60,60,0,836,889,0,0,0,0,0,0,0,10
Cliente_92,67,85,0,368,441,0,0,0,0,0,0,0,20
Cliente_93,65,85,0,475,518,0,0,0,0,0,0,0,40
Cliente_94,65,82,0,285,336,0,0,0,0,0,0,0,10
Cliente_95,62,80,0,196,239,0,0,0,0,0,0,0,30
Cliente_96,60,80,0,95,156,0,0,0,0,0,0,0,10
Cliente_97,60,85,0,561,622,0,0,0,0,0,0,0,30
Cliente_98,58,75,0,30,84,0,0,0,0,0,0,0,20
Cliente_99,55,80,0,743,820,0,0,0,0,0,0,0,10
Cliente_100,55,85,0,647,726,0,0,0,0,0,0,0,20
