Cliente,Latitude,Longetute,altidude,InicioJanela,FinalJanela,ItemID,Comprimento,Altura,Largura,Peso,PesoEmpilhavel,rotacao,Volume
Cliente_50,72,35,0,0,914,0,0,0,0,0,0,0,30
Cliente_51,55,20,0,0,916,0,0,0,0,0,0,0,19
Cliente_52,25,30,0,0,925,0,0,0,0,0,0,0,3
Cliente_53,20,50,0,375,495,0,0,0,0,0,0,0,5
Cliente_54,55,60,0,0,931,0,0,0,0,0,0,0,16
Cliente_55,30,60,0,599,719,0,0,0,0,0,0,0,16
Cliente_56,50,35,0,0,931,0,0,0,0,0,0,0,19
Cliente_57,30,25,0,0,923,0,0,0,0,0,0,0,23
Cliente_58,15,10,0,782,902,0,0,0,0,0,0,0,20
Cliente_59,10,20,0,0,907,0,0,0,0,0,0,0,19
Cliente_60,15,60,0,0,923,0,0,0,0,0,0,0,17
Cliente_61,45,65,0,0,934,0,0,0,0,0,0,0,9
Cliente_62,65,35,0,167,287,0,0,0,0,0,0,0,3
Cliente_63,65,20,0,0,910,0,0,0,0,0,0,0,6
Cliente_64,45,30,0,0,929,0,0,0,0,0,0,0,17
Cliente_65,35,40,0,0,938,0,0,0,0,0,0,0,16
Cliente_66,41,37,0,0,936,0,0,0,0,0,0,0,16
Cliente_67,64,42,0,268,388,0,0,0,0,0,0,0,9
Cliente_68,40,60,0,0,940,0,0,0,0,0,0,0,21
Cliente_69,31,52,0,157,277,0,0,0,0,0,0,0,27
Cliente_70,35,69,0,0,930,0,0,0,0,0,0,0,23
Cliente_71,65,55,0,0,924,0,0,0,0,0,0,0,14
Cliente_72,63,65,0,0,922,0,0,0,0,0,0,0,8
Cliente_73,2,60,0,0,910,0,0,0,0,0,0,0,5
Cliente_74,20,20,0,645,765,0,0,0,0,0,0,0,8
Cliente_75,5,5,0,0,892,0,0,0,0,0,0,0,16
Cliente_76,60,12,0,268,388,0,0,0,0,0,0,0,31
Cliente_77,23,3,0,764,884,0,0,0,0,0,0,0,7
Cliente_78,8,56,0,0,917,0,0,0,0,0,0,0,27
Cliente_79,6,68,0,352,472,0,0,0,0,0,0,0,30
Cliente_80,47,47,0,0,942,0,0,0,0,0,0,0,13
Cliente_81,49,58,0,0,937,0,0,0,0,0,0,0,10
Cliente_82,27,43,0,0,935,0,0,0,0,0,0,0,9
Cliente_83,37,31,0,0,930,0,0,0,0,0,0,0,14
Cliente_84,57,29,0,395,515,0,0,0,0,0,0,0,18
Cliente_85,63,23,0,0,914,0,0,0,0,0,0,0,2
Cliente_86,21,24,0,0,917,0,0,0,0,0,0,0,28
Cliente_87,12,24,0,359,479,0,0,0,0,0,0,0,13
Cliente_88,24,58,0,0,932,0,0,0,0,0,0,0,19
Cliente_89,67,5,0,0,897,0,0,0,0,0,0,0,25
Cliente_90,37,47,0,0,945,0,0,0,0,0,0,0,6
Cliente_91,49,42,0,0,937,0,0,0,0,0,0,0,13
Cliente_92,53,43,0,14,134,0,0,0,0,0,0,0,14
Cliente_93,61,52,0,0,928,0,0,0,0,0,0,0,3
Cliente_94,57,48,0,0,932,0,0,0,0,0,0,0,23
Cliente_95,56,37,0,0,929,0,0,0,0,0,0,0,6
Cliente_96,55,54,0,0,934,0,0,0,0,0,0,0,26
Cliente_97,4,18,0,0,901,0,0,0,0,0,0,0,35
Cliente_98,26,52,0,0,935,0,0,0,0,0,0,0,9
Cliente_99,26,35,0,308,428,0,0,0,0,0,0,0,15
Cliente_100,31,67,0,810,930,0,0,0,0,0,0,0,3
